file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1534.sdf,C[C@@]12CC[C@@H]3c4ccc(CCBr)cc4CC[C@@H]3[C@@H]1C[C@@H](Cc1cccc(C(N)=O)c1)[C@@H]2O,118.335
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1797.sdf,,160.506
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1270.sdf,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(C(F)(F)F)cc1Cl,270.421
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1008.sdf,,161.578
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1535.sdf,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@H](Cc1cccc(C(N)=O)c1)[C@@H]2O,53.162
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1798.sdf,,79.582
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1271.sdf,O=S(=O)(Nc1cc(Cl)c(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl,-4.812
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1009.sdf,O=C1Cc2cc(C[C@@H](NC(=O)N3CCC(N4Cc5ccccc5NC4=O)CC3)C(=O)N3CCC(N4CCCCC4)CC3)ccc2N1,76.163
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1536.sdf,Cn1cncc1[C@@](C)(O)C1=Cc2cccnc2[C@@H](N2CCN(C(=O)OC(C)(C)C)CC2)c2ccc(Cl)cc21,64.124
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1799.sdf,COCCCN1C(=O)CCc2ccc(OC[C@@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,110.973
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1272.sdf,O=S(=O)(Nc1cc(Cl)c(Oc2ccc3ncccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,130.324
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_101.sdf,,262.539
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1538.sdf,,144.143
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_18.sdf,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccccn3)cc12,142.931
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1010.sdf,,7.731
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1539.sdf,,207.956
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_180.sdf,O=C(N[C@H](CNC[C@@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1)OCc1nccs1,28.932
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1274.sdf,CC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,-4.545
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1011.sdf,,89.87
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_154.sdf,c1ccc(COc2ccc3cccnc3c2)cc1,32.822
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1800.sdf,,74.19
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1275.sdf,CCNC(=O)c1cc(NS(=O)(=O)c2cc(C)c(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,120.649
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1540.sdf,,6.394
