file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_134.sdf,CCCCN(C)c1cc(-c2ccccc2)cc(-c2ccc(O)c(C)c2)n1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_148.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@@H]3C[C@@H](S(=O)(=O)Oc4ccc(O)cc4)[C@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_114.sdf,CC(C)Cc1cc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_135.sdf,COC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)[C@@H]2C[C@H]3O[C@@H]2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_17.sdf,C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCNC(=O)N(C)[C@H]4CC[C@@]5(C)[C@H](C4)C[C@@H](O)[C@@H]4[C@H]5C[C@H](O)[C@@]5(C)[C@H]4CC[C@H]5[C@H](C)CCC(=O)O)cc3)C[C@]21C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_115.sdf,CCCCCc1cc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_170.sdf,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1[C@@H](O)[C@@H](O)[C@H]2O,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_116.sdf,CCCCCCCCc1cc2cc(O)ccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccccc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_136.sdf,COC(=O)CCCCCCC(=O)Nc1cccc(OS(=O)(=O)[C@H]2C[C@@H]3O[C@H]2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_171.sdf,Cc1c(F)cccc1C(=O)N(c1ccc(O)cc1)c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_117.sdf,C[C@@]1(C(=O)Nc2nccs2)C[C@H]2c3ccccc3[C@@H]1c1ccccc12,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_15.sdf,C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCO[C@H]4CC[C@@]5(C)[C@@H](C4)C[C@H](O)[C@H]4[C@@H]5C[C@H](O)[C@@]5(C)[C@@H]([C@@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_175.sdf,O=C(C=Cc1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1)NCC(F)(F)F,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_172.sdf,O=C(c1ccc(O)c(F)c1)N(c1ccc(O)cc1)c1ccc(F)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_194.sdf,COc1cc(/C=C\c2ccc(C3=C(c4ccc(O)cc4)[C@@H]4C[C@H](S(=O)(=O)Oc5cccc(OC)c5)[C@H]3O4)cc2)cc(OC)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_173.sdf,Cc1cccc(C(=O)N(c2ccc(O)cc2)c2ccc(O)cc2)c1C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_176.sdf,NCCCCNC(=O)C=Cc1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_150.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@H]3C[C@H](S(=O)(=O)Oc4ccc(F)cc4)[C@@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_174.sdf,CCCCN(C)C(=O)/C=C\c1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_195.sdf,CCc1ccccc1OS(=O)(=O)[C@@H]1C[C@H]2O[C@@H]1C(c1ccc(/C=C\c3cc(OC)cc(OC)c3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_177.sdf,CCCCCNC(=O)/C=C\c1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_151.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@H]3C[C@@H](S(=O)(=O)Oc4ccccc4O)[C@@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_178.sdf,CN(CCc1ccccc1)c1cc(-c2ccccc2)cc(-c2ccc(O)cc2)n1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_212.sdf,O=S(=O)(Oc1cccc(Br)c1)[C@H]1C[C@@H]2O[C@H]1C(c1ccc(C=Cc3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_196.sdf,O=S(=O)(Oc1ccccc1)[C@@H]1C[C@H]2O[C@@H]1C(c1ccc(C=Cc3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_152.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@@H]3C[C@@H](S(=O)(=O)Oc4ccc(Cl)cc4)[C@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_179.sdf,CCCNC(=O)C=Cc1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_213.sdf,Cc1ccc(OS(=O)(=O)[C@@H]2C[C@H]3O[C@@H]2C(c2ccc(/C=C\c4cc(O)cc(O)c4)cc2)=C3c2ccc(O)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_197.sdf,O=S(=O)(Oc1ccc(Br)cc1)[C@H]1C[C@@H]2O[C@H]1C(c1ccc(/C=C\c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_153.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@@H]3C[C@@H](S(=O)(=O)Oc4ccc(Br)cc4)[C@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_198.sdf,COc1cccc(OS(=O)(=O)[C@@H]2C[C@H]3O[C@@H]2C(c2ccc(C=Cc4cc(O)cc(O)c4)cc2)=C3c2ccc(O)cc2)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_214.sdf,O=S(=O)(Oc1cccc2ccccc12)[C@@H]1C[C@H]2O[C@@H]1C(c1ccc(/C=C\c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_18.sdf,C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCS(=O)(=O)N(C)[C@H]4CC[C@]5(C)[C@H](C4)C[C@H](O)[C@H]4[C@@H]5C[C@@H](O)[C@@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_154.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@@H]3C[C@H](S(=O)(=O)Oc4ccc(C(F)(F)F)cc4)[C@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_215.sdf,O=S(=O)(Oc1ccccc1)[C@H]1C[C@@H]2O[C@H]1C(c1ccc(C=Cc3ccccc3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_199.sdf,O=S(=O)(Oc1ccc(F)cc1)[C@@H]1C[C@H]2O[C@@H]1C(c1ccc(/C=C\c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_180.sdf,NC(=O)/C=C\c1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_155.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@H]3C[C@@H](S(=O)(=O)Oc4ccccc4C(F)(F)F)[C@@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_2.sdf,O=C(c1ccc(OCCN2CCCCC2)cc1)N1c2ccc(O)cc2CC[C@H]1c1cccc(O)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_216.sdf,COc1cc(/C=C\c2ccc(OS(=O)(=O)[C@@H]3C[C@H]4O[C@@H]3C(c3ccc(O)cc3)=C4c3ccc(O)cc3)cc2)cc(OC)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_181.sdf,CCCNS(=O)(=O)/C=C\c1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_182.sdf,N#C/C=C\c1ccc(C(c2ccc(O)cc2)=C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_217.sdf,O=S(=O)(Oc1ccc(C=Cc2ccccc2)cc1)[C@@H]1C[C@H]2O[C@@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,0.0
